Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 4.616000E+3 3.700000E+1 3.698660E+1 3.588267E+1 3.308096E+1 2.604220E+0 2.200359E+1 0.00739883794413091  
 4.617000E+3 3.700000E+1 3.699388E+1 3.588631E+1 3.309189E+1 2.609713E+0 2.202198E+1 0.0073920178179697  
 4.618000E+3 3.700000E+1 3.698295E+1 3.588267E+1 3.309189E+1 2.602014E+0 2.200359E+1 0.00738688401644241  
 4.619000E+3 3.700000E+1 3.699008E+1 3.588252E+1 3.308445E+1 2.616664E+0 2.201447E+1 0.00735273075216421  
 4.620000E+3 3.700000E+1 3.697931E+1 3.587902E+1 3.307367E+1 2.608825E+0 2.201094E+1 0.00734843047974965  
 4.621000E+3 3.700000E+1 3.697931E+1 3.587538E+1 3.307732E+1 2.623692E+0 2.199623E+1 0.00728942300011489  
 4.622000E+3 3.700000E+1 3.698310E+1 3.586824E+1 3.308475E+1 2.624914E+0 2.201110E+1 0.00735474287999553  
 4.623001E+3 3.700000E+1 3.697581E+1 3.587189E+1 3.306289E+1 2.622617E+0 2.201110E+1 0.0072953339485818  
 4.624000E+3 3.700000E+1 3.697217E+1 3.586824E+1 3.306654E+1 2.633698E+0 2.199270E+1 0.00723413996248306  
 4.625000E+3 3.700000E+1 3.698690E+1 3.586840E+1 3.307762E+1 2.640074E+0 2.200389E+1 0.00729425778216325  
 4.626000E+3 3.700000E+1 3.698325E+1 3.588297E+1 3.308490E+1 2.624963E+0 2.201493E+1 0.00725828748264984  
 4.627000E+3 3.700000E+1 3.698310E+1 3.586096E+1 3.306289E+1 2.632304E+0 2.200006E+1 0.00736126200047543  
 4.628000E+3 3.700000E+1 3.697961E+1 3.585382E+1 3.306305E+1 2.633986E+0 2.198917E+1 0.00737577705943031  
 4.629000E+3 3.700000E+1 3.698325E+1 3.585747E+1 3.307397E+1 2.640075E+0 2.198917E+1 0.00734172848026325  
 4.630000E+3 3.700000E+1 3.699783E+1 3.587933E+1 3.307762E+1 2.637580E+0 2.199285E+1 0.00730805867517822  
 4.631000E+3 3.700000E+1 3.697597E+1 3.586111E+1 3.306669E+1 2.622156E+0 2.199653E+1 0.00737022254518863  
 4.632000E+3 3.700000E+1 3.698325E+1 3.587204E+1 3.308126E+1 2.650328E+0 2.200757E+1 0.00719075034254756  
 4.633000E+3 3.700000E+1 3.700147E+1 3.586840E+1 3.309219E+1 2.641988E+0 2.200389E+1 0.00737857300740733  
 4.634000E+3 3.700000E+1 3.700147E+1 3.586476E+1 3.307397E+1 2.622517E+0 2.200389E+1 0.00751260189699095  
 4.635000E+3 3.700000E+1 3.699418E+1 3.587933E+1 3.307762E+1 2.624175E+0 2.201125E+1 0.00735881982835878  
 4.636000E+3 3.700000E+1 3.699783E+1 3.588662E+1 3.308490E+1 2.632836E+0 2.201861E+1 0.00728661536013925  
 4.637000E+3 3.700000E+1 3.700875E+1 3.588662E+1 3.309219E+1 2.628342E+0 2.201861E+1 0.00738340587076052  
 4.638000E+3 3.700000E+1 3.700891E+1 3.588312E+1 3.309234E+1 2.615711E+0 2.201876E+1 0.00747920071570363  
 4.639000E+3 3.700000E+1 3.700512E+1 3.586840E+1 3.309219E+1 2.615647E+0 2.199653E+1 0.00755218387700811  
 4.640000E+3 3.700000E+1 3.700891E+1 3.587948E+1 3.308870E+1 2.619264E+0 2.201140E+1 0.00748304041317133  
 4.641000E+3 3.700000E+1 3.699054E+1 3.589025E+1 3.308855E+1 2.613725E+0 2.202229E+1 0.00732090382139292  
 4.642000E+3 3.700000E+1 3.700526E+1 3.588312E+1 3.309234E+1 2.635359E+0 2.201140E+1 0.00734420502979713  
 4.643000E+3 3.700000E+1 3.700147E+1 3.587569E+1 3.307397E+1 2.616741E+0 2.201861E+1 0.00747324757479235  
 4.644000E+3 3.700000E+1 3.700526E+1 3.586491E+1 3.307777E+1 2.622225E+0 2.201508E+1 0.00753833752584273  
 4.645000E+3 3.700000E+1 3.698340E+1 3.587584E+1 3.307777E+1 2.617085E+0 2.200772E+1 0.00735036533364225  
 4.646000E+3 3.700000E+1 3.700162E+1 3.586855E+1 3.307777E+1 2.643357E+0 2.200772E+1 0.00737093223038494  
 4.647000E+3 3.700000E+1 3.700162E+1 3.587948E+1 3.307777E+1 2.620950E+0 2.201508E+1 0.00742517836915369  
 4.648000E+3 3.700000E+1 3.700162E+1 3.587219E+1 3.308870E+1 2.622592E+0 2.199669E+1 0.00746406090166824  
 4.649000E+3 3.700000E+1 3.700526E+1 3.586855E+1 3.307777E+1 2.622412E+0 2.199669E+1 0.00751320351030817  
 4.650000E+3 3.700000E+1 3.701255E+1 3.588677E+1 3.308506E+1 2.617819E+0 2.201876E+1 0.00746709397735144  
 4.651000E+3 3.700000E+1 3.699069E+1 3.587948E+1 3.308870E+1 2.608775E+0 2.201140E+1 0.00742164560565227  
 4.652000E+3 3.700000E+1 3.699798E+1 3.586491E+1 3.307413E+1 2.634581E+0 2.201140E+1 0.00742012034837453  
 4.653000E+3 3.700000E+1 3.698340E+1 3.586855E+1 3.307413E+1 2.624606E+0 2.201508E+1 0.00735640316777856  
 4.654000E+3 3.700000E+1 3.700162E+1 3.588312E+1 3.308506E+1 2.643212E+0 2.201876E+1 0.00727694869467725  
 4.655000E+3 3.700000E+1 3.698705E+1 3.586491E+1 3.307777E+1 2.621533E+0 2.200772E+1 0.00742187618097466  
 4.656000E+3 3.700000E+1 3.699798E+1 3.587948E+1 3.307777E+1 2.640824E+0 2.202244E+1 0.00729011519902104  
 4.657000E+3 3.700000E+1 3.700891E+1 3.588312E+1 3.309234E+1 2.627569E+0 2.200404E+1 0.00741184702071637  
 4.658000E+3 3.700000E+1 3.701619E+1 3.588312E+1 3.309599E+1 2.615650E+0 2.202612E+1 0.00752791659899447  
 4.659000E+3 3.700000E+1 3.701619E+1 3.589405E+1 3.309963E+1 2.606929E+0 2.203348E+1 0.00750526370493204  
 4.660000E+3 3.700000E+1 3.700906E+1 3.589421E+1 3.308521E+1 2.605858E+0 2.202627E+1 0.00746263610576273  
 4.661000E+3 3.700000E+1 3.701999E+1 3.589056E+1 3.309614E+1 2.612699E+0 2.202259E+1 0.00752069333884977  
 4.662000E+3 3.700000E+1 3.702728E+1 3.588692E+1 3.310342E+1 2.597742E+0 2.202627E+1 0.0076811679724088  
 4.663000E+3 3.700000E+1 3.700542E+1 3.590149E+1 3.309249E+1 2.587790E+0 2.203363E+1 0.00749308733200276  
 4.664000E+3 3.700000E+1 3.699464E+1 3.587614E+1 3.308172E+1 2.611961E+0 2.202642E+1 0.00745212157591299  
